Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
10/24/2039,Hebbal,Hebbal Flyover,10195,45.03660443,1.132401509,30.29946417,50.8455778,0,70.39,52.12930489,76.85165055,70.13983081,209,Windy,No
10/25/2039,Hebbal,Ballari Road,9200,52.5241449,1.295993853,35.07112136,50.96784804,0,68.4,48.53493152,87.87955457,59.63283177,212,Clear,No
10/26/2039,Yeshwanthpur,Yeshwanthpur Circle,21319,48.14529991,1.087930426,63.48767496,100,0,92.638,72.16074362,76.43073905,57.5352751,98,Fog,No
10/27/2039,Indiranagar,100 Feet Road,38341,27.68322589,1.5,100,100,2,126.682,59.12384684,72.03857939,62.37738008,98,Overcast,No
10/28/2039,Indiranagar,CMH Road,39097,32.98866397,1.5,100,100,2,128.194,17.400434,75.27730011,66.99460515,95,Clear,No
10/29/2039,Whitefield,Marathahalli Bridge,22346,45.20080369,1.070059032,77.62915462,100,1,94.692,37.13734565,62.34766166,64.12776528,86,Clear,No
10/30/2039,Koramangala,Sony World Junction,65926,45.67463654,1.5,100,100,1,181.852,20.87740297,85.73710851,63.60621179,101,Clear,No
10/31/2039,Koramangala,Sarjapur Road,37703,33.16141079,1.5,100,100,4,125.406,69.69136093,92.96217481,50.5095066,105,Clear,No
11-01-2039,M.G. Road,Trinity Circle,50466,20,1.5,100,100,0,150.932,13.816967,83.18508166,68.66511611,92,Windy,No
11-02-2039,M.G. Road,Anil Kumble Circle,37918,23.95233401,1.5,100,100,2,125.836,75.62198681,77.77678809,98.17638303,105,Clear,No
11-03-2039,Hebbal,Ballari Road,20019,36.10903756,1.12208992,73.86615213,100,5,90.038,31.98680711,74.87225807,81.01744606,106,Rain,No
11-04-2039,Indiranagar,100 Feet Road,34584,40.11615366,1.5,100,100,3,119.168,64.11149813,80.26768428,52.33068306,89,Clear,No
11-05-2039,Indiranagar,CMH Road,49776,20,1.5,100,100,3,149.552,69.96161706,95.02286625,88.14472455,110,Windy,No
11-06-2039,Whitefield,Marathahalli Bridge,8547,37.77218457,1.344853232,20.23980286,44.27720976,0,67.094,51.13614908,93.95185825,71.39742465,186,Windy,No
11-07-2039,Whitefield,ITPL Main Road,14527,62.64577936,1.248260712,49.72395145,69.20542949,0,79.054,47.11143768,77.53590957,74.04798078,194,Clear,No
11-08-2039,Koramangala,Sony World Junction,41796,31.30608,1.5,100,100,3,133.592,25.27853742,64.19104958,89.14200193,97,Clear,No
11-09-2039,M.G. Road,Trinity Circle,50425,39.82042691,1.5,100,100,1,150.85,53.22545954,71.39702359,88.69037213,107,Clear,No
11-10-2039,M.G. Road,Anil Kumble Circle,37387,30.05785143,1.5,100,100,1,124.774,79.61569303,77.39393015,70.41297172,102,Rain,No
11-11-2039,Jayanagar,South End Circle,36694,35.926221,1.5,100,100,4,123.388,47.40294621,62.14484125,70.54497396,104,Clear,Yes
11-12-2039,Hebbal,Ballari Road,19434,58.54380013,1.399908666,70.18510377,96.22169941,0,88.868,40.04168259,65.46531324,84.49669085,97,Overcast,No
11/13/2039,Indiranagar,100 Feet Road,11596,39.52856901,1.209648561,47.8725215,58.4305598,1,73.192,72.51617648,88.58428615,97.49370475,219,Clear,No
11/14/2039,Indiranagar,CMH Road,26174,33.61368329,1.5,79.04237255,100,2,102.348,13.55092218,89.18474546,58.58937957,94,Clear,No
11/15/2039,Whitefield,Marathahalli Bridge,6382,53.41715279,1.135945769,15.40671683,28.0272491,0,62.764,71.37906434,94.86980575,97.25308061,194,Rain,No
11/16/2039,Whitefield,ITPL Main Road,14435,31.14589835,1.182004564,45.29895419,73.0679049,0,78.87,75.26448731,93.49108181,52.59119377,198,Clear,No
11/17/2039,Electronic City,Hosur Road,16101,53.71978499,1.030456118,50.26658231,84.33068909,0,82.202,51.80835611,61.65244568,61.97349227,109,Clear,No
11/18/2039,M.G. Road,Trinity Circle,25395,22.88634492,1.5,92.17185691,100,1,100.79,14.47192554,76.44556945,58.2226069,90,Clear,No
11/19/2039,M.G. Road,Anil Kumble Circle,40093,40.13917541,1.5,100,100,0,130.186,14.52911423,81.45072191,81.80620434,95,Rain,Yes
11/20/2039,Jayanagar,Jayanagar 4th Block,21028,45.58848646,1.208373828,72.41250688,100,2,92.056,12.24733912,99.70818613,87.97302124,99,Clear,No
11/21/2039,Hebbal,Ballari Road,34613,43.71806004,1.5,100,100,0,119.226,37.5389666,84.6863169,86.28719332,100,Fog,No
11/22/2039,Yeshwanthpur,Yeshwanthpur Circle,11873,50.89305342,1.035246241,41.99773514,60.82400267,0,73.746,45.35022849,93.27280895,66.92842246,218,Clear,Yes
11/23/2039,Indiranagar,100 Feet Road,34026,37.79879218,1.5,100,100,1,118.052,29.03003203,72.1034661,57.51993609,102,Clear,No
11/24/2039,Indiranagar,CMH Road,24659,34.90106233,1.18161335,76.5954957,100,1,99.318,62.05583388,96.60284022,72.2684415,99,Clear,No
11/25/2039,Koramangala,Sarjapur Road,62879,21.27701433,1.5,100,100,1,175.758,33.87864259,81.00808238,88.9871754,101,Rain,No
11/26/2039,M.G. Road,Trinity Circle,58028,43.13890143,1.5,100,100,0,166.056,21.46184126,87.94702949,83.79461081,100,Overcast,No
11/27/2039,Jayanagar,South End Circle,18961,40.62873661,1.100290886,59.63972711,91.86941244,1,87.922,77.33220897,92.38918008,78.32353407,109,Overcast,Yes
11/28/2039,Hebbal,Ballari Road,38173,30.65315234,1.5,100,100,0,126.346,14.19295582,90.59906231,91.97966886,99,Clear,No
11/29/2039,Yeshwanthpur,Yeshwanthpur Circle,13547,47.94568726,1.36684882,53.07396793,64.91972572,1,77.094,57.72483398,62.54686219,92.96843548,215,Clear,No
11/30/2039,Yeshwanthpur,Tumkur Road,7358,43.38626477,1.355270847,23.21433252,34.67538198,0,64.716,59.44415012,70.639173,91.29598338,194,Clear,No
12-01-2039,Indiranagar,100 Feet Road,24250,30.99246698,1.22211605,79.21951179,100,7,98.5,68.10626057,88.77801644,90.79651877,98,Overcast,Yes
12-02-2039,Indiranagar,CMH Road,35215,23.891448,1.5,100,100,1,120.43,64.42905451,65.28263923,99.04543322,88,Fog,Yes
12-03-2039,Whitefield,ITPL Main Road,19961,57.78015069,1.155736266,57.28780352,100,0,89.922,60.33136049,93.37512446,61.18410117,102,Clear,No
12-04-2039,Koramangala,Sony World Junction,43921,34.28361284,1.5,100,100,1,137.842,57.54158479,80.94197267,83.51240641,101,Clear,No
12-05-2039,Koramangala,Sarjapur Road,61157,35.25752637,1.5,100,100,6,172.314,75.88770184,66.92012761,72.06097307,102,Clear,No
12-06-2039,Electronic City,Silk Board Junction,11962,61.39530514,1.115390393,36.71422731,62.43538939,0,73.924,37.50217627,80.63683331,53.00187384,209,Overcast,No
12-07-2039,M.G. Road,Anil Kumble Circle,48216,37.75769334,1.5,100,100,2,146.432,21.49577147,90.49156776,63.60948671,112,Clear,No
12-08-2039,Hebbal,Hebbal Flyover,31090,29.15844815,1.5,98.63325623,100,2,112.18,41.84175584,70.92209316,86.31054625,96,Clear,No
12-09-2039,Hebbal,Ballari Road,30140,42.56069732,1.5,99.07268456,100,1,110.28,77.09753936,75.34145933,98.09942402,95,Rain,Yes
12-10-2039,Yeshwanthpur,Yeshwanthpur Circle,28231,26.83471704,1.5,88.67393026,100,4,106.462,28.17218853,90.3131704,52.54191132,83,Clear,No
12-11-2039,Yeshwanthpur,Tumkur Road,6443,20,1.352834053,30.06005992,30.54432324,1,62.886,68.83699579,60.25553034,54.12534332,197,Clear,No
12-12-2039,Indiranagar,100 Feet Road,36421,24.02425954,1.5,100,100,2,122.842,76.64257073,89.58264842,55.12923989,102,Clear,No
12/13/2039,Indiranagar,CMH Road,27915,50.21427965,1.5,89.02727013,100,0,105.83,75.00014045,86.24304135,63.44023931,106,Fog,No
12/14/2039,Whitefield,Marathahalli Bridge,17431,43.35344815,1.079789912,57.71271558,82.25448601,1,84.862,32.43609909,65.11869123,81.50827128,99,Overcast,No
12/15/2039,Whitefield,ITPL Main Road,33080,20,1.5,100,100,1,116.16,51.77438132,85.18681805,98.26626003,85,Fog,No
12/16/2039,Koramangala,Sarjapur Road,33091,48.69561068,1.5,100,100,1,116.182,23.14655424,84.26302214,90.22070795,112,Clear,No
12/17/2039,M.G. Road,Trinity Circle,24714,42.48107917,1.037735697,92.00993974,100,1,99.428,51.4055723,98.12998371,69.43690116,90,Fog,No
12/18/2039,M.G. Road,Anil Kumble Circle,44949,37.23198826,1.5,100,100,2,139.898,49.80302701,82.62137142,89.88906229,85,Clear,No
12/19/2039,Hebbal,Ballari Road,21572,49.31643472,1.383479809,69.16217127,100,2,93.144,39.76320471,90.72577009,72.4598487,82,Clear,No
12/20/2039,Yeshwanthpur,Yeshwanthpur Circle,30555,45.04634806,1.5,100,100,1,111.11,63.46212159,88.54845464,93.2644188,104,Overcast,No
12/21/2039,Yeshwanthpur,Tumkur Road,29418,40.13526347,1.5,100,100,5,108.836,72.88808526,67.18738454,52.1270382,104,Fog,No
12/22/2039,Indiranagar,100 Feet Road,27387,44.90748613,1.5,100,100,3,104.774,70.54003073,63.05407979,72.73987538,114,Clear,No
12/23/2039,Indiranagar,CMH Road,12867,75.12173833,1.025894145,37.56958694,60.67713931,0,75.734,29.84595795,80.72927577,78.18383144,183,Clear,No
12/24/2039,Koramangala,Sony World Junction,31743,20,1.5,100,100,5,113.486,56.34569055,62.61639628,82.14295073,105,Overcast,No
12/25/2039,Koramangala,Sarjapur Road,45941,20,1.5,100,100,0,141.882,63.9879642,78.05457849,92.12298497,108,Overcast,No
12/26/2039,M.G. Road,Trinity Circle,40950,43.66690458,1.5,100,100,1,131.9,35.90776528,66.53477065,63.82567258,115,Clear,No
12/27/2039,M.G. Road,Anil Kumble Circle,53620,20,1.5,100,100,1,157.24,47.09043292,93.78860863,79.54733662,103,Windy,No
12/28/2039,Jayanagar,Jayanagar 4th Block,16482,63.64403928,1.021433075,46.66374338,81.67294814,1,82.964,17.97067117,78.87534599,76.22328952,100,Overcast,No
12/29/2039,Jayanagar,South End Circle,9890,42.81243159,1.284671539,34.37165138,51.46822472,0,69.78,30.94480899,91.63224287,50.53603442,192,Rain,No
12/30/2039,Hebbal,Hebbal Flyover,18520,62.80610831,1.057536132,69.66467294,90.11708005,0,87.04,24.63809494,75.67877925,80.56192141,91,Clear,No
12/31/2039,Indiranagar,100 Feet Road,38466,33.19535252,1.5,100,100,0,126.932,29.14415971,85.60926202,51.17310379,88,Clear,No
01-01-2040,Indiranagar,CMH Road,10833,59.52193821,1.357351415,36.8672524,49.76125223,0,71.666,40.73866093,75.88533001,74.06788709,197,Overcast,No
01-02-2040,Electronic City,Hosur Road,15019,38.77950538,1.376903596,41.78244778,70.36792942,0,80.038,47.52271981,64.28734404,97.36149272,84,Clear,No
01-03-2040,Electronic City,Silk Board Junction,10789,45.37059445,1.308187784,30.63232058,53.2867058,0,71.578,42.88501278,85.06496929,52.46942157,218,Clear,No
01-04-2040,M.G. Road,Anil Kumble Circle,24083,56.41816028,1.184609631,90.26966316,100,2,98.166,36.28947415,88.02121492,95.62178655,104,Clear,No
01-05-2040,Jayanagar,Jayanagar 4th Block,33706,45.12568336,1.5,100,100,2,117.412,54.56898602,85.56945588,55.54723139,109,Clear,Yes
01-06-2040,Jayanagar,South End Circle,36662,34.55850697,1.5,100,100,2,123.324,53.25453404,95.40535641,86.33243007,96,Rain,Yes
01-07-2040,Hebbal,Hebbal Flyover,20727,53.61278105,1.04838528,69.31306622,100,0,91.454,50.03920441,90.31745817,60.44564015,118,Rain,No
01-08-2040,Indiranagar,100 Feet Road,41341,52.17645024,1.5,100,100,2,132.682,40.38549456,64.42877703,50.73267619,85,Clear,No
01-09-2040,Indiranagar,CMH Road,37376,39.98487363,1.5,100,100,0,124.752,49.66506933,93.86011254,54.74848438,110,Clear,No
01-10-2040,Koramangala,Sony World Junction,29265,40.24329115,1.5,99.25665982,100,5,108.53,71.7667405,63.04779268,54.08067455,93,Overcast,No
01-11-2040,M.G. Road,Trinity Circle,49353,27.85927696,1.5,100,100,3,148.706,73.77902296,93.32679388,87.48880306,75,Rain,No
01-12-2040,M.G. Road,Anil Kumble Circle,24041,41.18417715,1.154110483,70.41650179,100,1,98.082,55.8674948,78.09110617,53.57618364,101,Clear,No
1/13/2040,Jayanagar,Jayanagar 4th Block,25348,37.04097934,1.5,92.83566582,100,1,100.696,72.98493705,97.80087874,94.54411888,109,Fog,No
1/14/2040,Jayanagar,South End Circle,20774,46.24634909,1.271332793,66.81576573,100,1,91.548,28.75071491,61.15175236,51.9062122,92,Clear,No
1/15/2040,Hebbal,Hebbal Flyover,40633,50.33249886,1.5,100,100,0,131.266,49.06733347,79.22575024,84.71426349,95,Overcast,No
1/16/2040,Whitefield,Marathahalli Bridge,18198,44.93820145,1.211340967,66.49715809,90.73464575,1,86.396,67.69504919,91.8854258,61.24325013,113,Fog,No
1/17/2040,Koramangala,Sony World Junction,13571,45.5238402,1.34841415,38.51781884,69.56394909,3,77.142,47.05693428,67.38269132,79.90327107,188,Clear,No
1/18/2040,Koramangala,Sarjapur Road,33164,53.66518793,1.5,100,100,3,116.328,36.59575774,68.28728419,91.67095186,112,Overcast,No
1/19/2040,M.G. Road,Anil Kumble Circle,38653,39.48189081,1.5,100,100,1,127.306,52.61620406,90.39799478,50.28636115,104,Clear,No
1/20/2040,Jayanagar,Jayanagar 4th Block,15277,39.79157677,1.176897876,52.75895002,78.05188238,0,80.554,12.53663213,96.69890728,91.29885205,103,Overcast,No
1/21/2040,Jayanagar,South End Circle,10747,49.27283761,1.044614534,35.20966784,56.88461716,1,71.494,46.98686084,74.81574533,71.82793998,191,Rain,No
1/22/2040,Hebbal,Hebbal Flyover,41253,28.59421939,1.5,100,100,0,132.506,66.1151546,84.69793641,52.23335965,93,Clear,No
1/23/2040,Yeshwanthpur,Yeshwanthpur Circle,18806,43.66991975,1.155836223,60.8487199,90.48597118,1,87.612,69.37165464,83.2891399,50.48649417,105,Fog,No
1/24/2040,Indiranagar,100 Feet Road,11958,50.25403242,1.35649581,33.15696376,58.36152084,3,73.916,59.36655375,69.64576195,83.56755012,241,Clear,No
1/25/2040,Indiranagar,CMH Road,49782,33.90652316,1.5,100,100,1,149.564,23.69464592,64.25497758,53.24166988,103,Fog,No
1/26/2040,Whitefield,ITPL Main Road,18617,56.57740101,1.176231851,58.91799703,88.60697868,1,87.234,31.42004297,95.26220588,56.89921992,106,Fog,No
1/27/2040,Koramangala,Sony World Junction,47788,33.52881186,1.5,100,100,2,145.576,25.15857835,77.82049275,81.35609288,96,Clear,No
1/28/2040,Koramangala,Sarjapur Road,47773,35.55853624,1.5,100,100,0,145.546,43.63631951,85.03941255,76.97382882,89,Clear,No
1/29/2040,M.G. Road,Trinity Circle,12597,62.51271627,1.016220297,46.42348029,66.84260635,2,75.194,49.51986239,63.69468959,98.78422238,198,Windy,No
1/30/2040,Jayanagar,South End Circle,20816,29.35797749,1.063767691,73.16600881,100,1,91.632,42.07081181,85.97840298,76.10872192,94,Clear,No
1/31/2040,Hebbal,Hebbal Flyover,30067,32.24635082,1.5,100,100,0,110.134,32.27814979,72.52374765,92.63016109,101,Overcast,Yes
02-01-2040,Indiranagar,100 Feet Road,36097,33.4314744,1.5,100,100,1,122.194,78.44975959,75.85428966,74.17157645,94,Overcast,No
02-02-2040,Indiranagar,CMH Road,12806,39.47395178,1.199180538,48.46161388,67.36101076,1,75.612,21.93826555,85.26474705,65.17351249,212,Rain,Yes
02-03-2040,Whitefield,ITPL Main Road,25353,32.26659098,1.5,77.02237875,100,2,100.706,25.81254845,82.85509806,69.78590001,99,Clear,No
02-04-2040,Koramangala,Sony World Junction,31772,52.07985202,1.5,100,100,2,113.544,73.74906699,60.89779528,69.63244098,116,Clear,No
02-05-2040,Koramangala,Sarjapur Road,32077,33.44479348,1.5,100,100,1,114.154,18.0803388,65.38827519,82.66637901,113,Overcast,No
02-06-2040,M.G. Road,Trinity Circle,39800,34.72336722,1.5,100,100,3,129.6,44.41978258,85.18557551,60.34060295,99,Clear,No
02-07-2040,M.G. Road,Anil Kumble Circle,13504,50.10739396,1.381698487,52.33427543,64.68431671,1,77.008,67.70412086,80.88751462,73.1911825,200,Fog,No
02-08-2040,Jayanagar,Jayanagar 4th Block,23040,20,1.26282738,68.11360342,100,0,96.08,38.20706242,80.36552894,92.4708927,112,Fog,No
02-09-2040,Hebbal,Hebbal Flyover,18808,41.88822281,1.002211006,59.22950982,89.50327699,0,87.616,68.47546888,67.29058008,80.04627253,92,Clear,Yes
02-10-2040,Yeshwanthpur,Yeshwanthpur Circle,25149,33.09565804,1.5,81.36562897,100,1,100.298,57.10619148,77.46932107,97.74999378,102,Clear,No
02-11-2040,Indiranagar,100 Feet Road,46301,44.95698913,1.5,100,100,1,142.602,62.2898321,96.77093649,62.54599561,100,Overcast,No
02-12-2040,Whitefield,ITPL Main Road,13678,38.10116537,1.043321176,44.91349321,65.43300047,0,77.356,48.93027596,82.77601689,75.39825765,185,Fog,No
2/13/2040,Koramangala,Sony World Junction,57658,36.55684298,1.5,100,100,1,165.316,32.68156627,84.45316006,92.65343635,94,Clear,No
2/14/2040,Koramangala,Sarjapur Road,31279,34.86029952,1.5,100,100,1,112.558,71.13495426,77.23947677,65.41103259,88,Clear,No
2/15/2040,Electronic City,Hosur Road,5839,36.42575203,1.003070527,18.71910481,33.8861859,0,61.678,66.7665341,60.10898155,87.16649238,198,Clear,No
2/16/2040,M.G. Road,Trinity Circle,40112,40.40043925,1.5,100,100,5,130.224,30.10872171,95.09096296,69.8155947,76,Fog,No
2/17/2040,M.G. Road,Anil Kumble Circle,23916,39.19172776,1.075785978,85.60136947,100,2,97.832,43.38944149,84.73378797,65.20656368,107,Clear,No
2/18/2040,Jayanagar,Jayanagar 4th Block,22949,55.73084895,1.395640472,80.52404254,100,4,95.898,32.27919839,97.7947314,82.57704542,117,Fog,No
2/19/2040,Yeshwanthpur,Yeshwanthpur Circle,33335,35.4297056,1.5,100,100,2,116.67,64.36473336,65.259726,72.19818982,95,Fog,No
2/20/2040,Indiranagar,100 Feet Road,45496,42.21127924,1.5,100,100,1,140.992,74.71340199,78.09989341,82.66344225,95,Overcast,No
2/21/2040,Indiranagar,CMH Road,50839,41.4839781,1.5,100,100,1,151.678,56.74679036,91.0360576,89.08942723,119,Clear,No
2/22/2040,Whitefield,ITPL Main Road,15007,53.8413532,1.333589833,51.16817073,75.40421202,0,80.014,39.38102792,64.39970818,79.29050478,98,Rain,No
2/23/2040,Koramangala,Sony World Junction,28412,32.57846357,1.5,87.83469247,100,2,106.824,14.94567213,79.96073272,71.2536363,94,Clear,No
2/24/2040,Koramangala,Sarjapur Road,15580,38.969022,1.321032653,60.18279208,79.51247237,0,81.16,18.99962773,68.76434943,71.98245629,92,Overcast,No
2/25/2040,Electronic City,Hosur Road,12216,40.72469712,1.288251107,38.78873126,61.59238237,1,74.432,21.52439971,70.34649225,60.96735687,219,Clear,No
2/26/2040,M.G. Road,Trinity Circle,41124,44.43136902,1.5,100,100,3,132.248,17.4059295,81.78961287,63.09943619,113,Clear,No
2/27/2040,M.G. Road,Anil Kumble Circle,41345,39.44319568,1.5,100,100,3,132.69,51.5241444,75.16070004,53.69107563,92,Clear,No
2/28/2040,Jayanagar,South End Circle,39338,31.52483816,1.5,100,100,1,128.676,39.69354955,86.43239681,71.93250781,108,Clear,No
2/29/2040,Yeshwanthpur,Yeshwanthpur Circle,19869,44.62909931,1.396600078,70.39406107,98.04376466,2,89.738,28.11368645,97.91567827,50.78617696,102,Windy,No
03-01-2040,Indiranagar,100 Feet Road,22625,40.51264201,1.398329989,84.85955616,100,1,95.25,18.66833075,88.36584706,93.35177976,103,Overcast,No
03-02-2040,Indiranagar,CMH Road,41184,25.10240607,1.5,100,100,2,132.368,60.89075696,87.70529971,95.91288549,88,Fog,No
03-03-2040,Whitefield,Marathahalli Bridge,6505,39.81742304,1.28775399,22.98172493,36.86532635,1,63.01,66.88801045,62.69274094,91.03952511,184,Clear,No
03-04-2040,Koramangala,Sony World Junction,43309,43.76173555,1.5,100,100,4,136.618,16.12721112,90.51852256,62.40908263,108,Windy,No
03-05-2040,Electronic City,Silk Board Junction,18424,45.40777439,1.182837604,62.52238439,94.21564356,1,86.848,41.62414337,90.84165498,50.4754618,88,Overcast,No
03-06-2040,M.G. Road,Trinity Circle,40434,20,1.5,100,100,2,130.868,12.44151006,67.62498908,78.35549076,84,Fog,No
03-07-2040,M.G. Road,Anil Kumble Circle,39799,28.55857888,1.5,100,100,3,129.598,74.09767087,96.42530939,85.71862933,85,Clear,No
03-08-2040,Jayanagar,Jayanagar 4th Block,32452,31.35514481,1.5,100,100,5,114.904,61.81095554,80.0801795,91.79101633,102,Clear,No
03-09-2040,Jayanagar,South End Circle,16284,40.58125534,1.050056212,62.90478483,83.0701318,0,82.568,66.87309281,81.23019583,55.47417812,99,Clear,No
03-10-2040,Yeshwanthpur,Yeshwanthpur Circle,20987,46.60323076,1.017338642,74.52622412,100,3,91.974,35.12825408,89.60589901,80.76102916,91,Clear,No
03-11-2040,Indiranagar,100 Feet Road,23846,28.66339016,1.307774676,87.68864729,100,0,97.692,21.27725606,72.13768463,79.93616625,107,Overcast,No
03-12-2040,Indiranagar,CMH Road,48620,28.75597415,1.5,100,100,3,147.24,40.81262753,76.1011505,75.9621414,98,Overcast,Yes
3/13/2040,Whitefield,Marathahalli Bridge,16164,36.45027688,1.008505274,59.57838225,82.3102962,0,82.328,33.06716687,72.22390676,96.12932627,114,Clear,No
3/14/2040,Koramangala,Sony World Junction,15821,44.27201059,1.163422001,56.7579693,84.07558878,0,81.642,43.84154777,70.78973773,61.46285462,102,Clear,Yes
3/15/2040,Koramangala,Sarjapur Road,47447,20,1.5,100,100,1,144.894,60.98762195,74.94165191,90.87315393,118,Rain,No
3/16/2040,Electronic City,Silk Board Junction,16866,33.37723381,1.094687596,62.1307807,81.14704911,1,83.732,38.96880065,90.72890625,55.85553769,94,Fog,No
3/17/2040,M.G. Road,Anil Kumble Circle,12188,50.44743442,1.156020888,46.72392424,62.04453616,1,74.376,36.77692359,61.32788948,50.73754287,189,Fog,No
3/18/2040,Hebbal,Hebbal Flyover,16860,38.31162602,1.25864721,64.37988105,83.57486988,0,83.72,23.66728967,88.87306013,86.70997473,99,Clear,No
3/19/2040,Hebbal,Ballari Road,31157,23.12264459,1.5,100,100,2,112.314,11.8522548,69.49845341,87.28793903,103,Clear,No
3/20/2040,Yeshwanthpur,Yeshwanthpur Circle,14712,50.79196887,1.034552039,44.56096775,70.58161487,0,79.424,78.76376868,83.08286964,57.90062878,213,Overcast,No
3/21/2040,Indiranagar,100 Feet Road,11990,53.33244,1.128496643,31.07087851,56.11724679,0,73.98,23.00580479,63.22641259,54.02448929,191,Clear,No
3/22/2040,Indiranagar,CMH Road,39897,45.23688084,1.5,100,100,1,129.794,10.70206715,62.0233781,69.69360328,102,Clear,No
3/23/2040,Whitefield,Marathahalli Bridge,20469,53.014425,1.143356678,69.29150854,99.65994026,2,90.938,61.04849543,69.36503868,50.32708262,105,Overcast,No
3/24/2040,Koramangala,Sony World Junction,44649,39.28108381,1.5,100,100,4,139.298,24.22348457,68.68383611,70.12087226,105,Overcast,No
3/25/2040,M.G. Road,Trinity Circle,40309,43.47115951,1.5,100,100,3,130.618,31.44378734,86.68995504,90.03677684,125,Fog,No
3/26/2040,M.G. Road,Anil Kumble Circle,28945,41.58603429,1.5,91.22128253,100,0,107.89,68.14827556,68.83885289,53.26618455,89,Clear,Yes
3/27/2040,Jayanagar,Jayanagar 4th Block,29483,34.20122793,1.5,97.96364702,100,1,108.966,66.21104572,61.32920718,52.81459695,96,Clear,No
3/28/2040,Jayanagar,South End Circle,17386,46.5121333,1.194475381,55.61586907,89.34257611,1,84.772,60.8724347,76.6265042,59.26011079,98,Clear,Yes
3/29/2040,Indiranagar,CMH Road,40861,32.57128541,1.5,100,100,1,131.722,18.60007569,69.83854004,67.48391796,103,Clear,No
3/30/2040,Koramangala,Sarjapur Road,41483,44.39871523,1.5,100,100,2,132.966,67.5777467,96.7251826,89.03586564,101,Clear,No
3/31/2040,M.G. Road,Trinity Circle,27955,39.62903934,1.5,100,100,1,105.91,57.70345234,64.2818218,78.01411115,101,Clear,No
04-01-2040,Jayanagar,Jayanagar 4th Block,17289,37.31471059,1.155895727,48.40167853,83.93702289,0,84.578,23.37429669,75.71654361,87.7235046,106,Overcast,No
04-02-2040,Jayanagar,South End Circle,28920,25.27224723,1.5,100,100,1,107.84,15.62435975,91.69287126,70.62729289,99,Clear,No
04-03-2040,Hebbal,Ballari Road,23756,69.81906713,1.385015899,78.1988994,100,1,97.512,50.143978,97.05553804,98.62735576,110,Clear,No
04-04-2040,Yeshwanthpur,Tumkur Road,25372,28.80848613,1.5,77.60874757,100,1,100.744,26.14676771,64.94929603,90.3985548,101,Clear,No
04-05-2040,Indiranagar,100 Feet Road,11349,53.56811769,1.006001385,43.77198362,57.6041467,0,72.698,25.77227017,72.90186006,96.91707318,197,Fog,No
04-06-2040,Indiranagar,CMH Road,42964,33.08647749,1.5,100,100,3,135.928,20.28272878,71.00009948,56.61396304,98,Clear,Yes
04-07-2040,Koramangala,Sarjapur Road,29319,32.70229127,1.5,93.75750351,100,3,108.638,25.51515246,61.3683887,55.78257847,107,Clear,No
04-08-2040,M.G. Road,Trinity Circle,25446,29.83149877,1.5,91.73192324,100,2,100.892,21.00223184,60.27526716,95.89983004,113,Fog,No
04-09-2040,M.G. Road,Anil Kumble Circle,40189,21.61861369,1.5,100,100,3,130.378,29.27575358,66.80170944,71.80963473,98,Windy,No
04-10-2040,Jayanagar,Jayanagar 4th Block,26463,36.93702172,1.5,87.49441875,100,0,102.926,67.21996984,64.42680207,73.17204949,124,Overcast,No
04-11-2040,Jayanagar,South End Circle,34981,28.19190983,1.5,100,100,1,119.962,56.56430364,93.99451719,83.98624391,123,Clear,No
04-12-2040,Hebbal,Ballari Road,24024,32.20312461,1.093160996,88.63195145,100,2,98.048,27.95880362,70.78480295,70.31322497,118,Clear,No
4/13/2040,Yeshwanthpur,Yeshwanthpur Circle,18624,21.04465185,1.286110532,65.08701134,92.16504689,0,87.248,72.48192621,64.57648814,92.1301328,108,Overcast,Yes
4/14/2040,Indiranagar,100 Feet Road,24473,34.16908286,1.246358965,82.9490024,100,1,98.946,20.90218521,77.29878989,85.22234463,110,Clear,No
4/15/2040,Indiranagar,CMH Road,23905,60.21189705,1.235337961,76.40808779,100,4,97.81,40.08728005,99.24408254,94.98822843,99,Clear,No
4/16/2040,Whitefield,ITPL Main Road,20581,39.11393942,1.101657066,76.67795544,100,2,91.162,23.48603609,75.66503489,60.44954632,114,Clear,No
4/17/2040,Koramangala,Sony World Junction,41927,32.92739142,1.5,100,100,1,133.854,19.5308576,75.69679793,81.32978294,101,Clear,No
4/18/2040,Koramangala,Sarjapur Road,45458,38.34972831,1.5,100,100,1,140.916,77.31089651,98.86031003,94.15903711,96,Clear,No
4/19/2040,M.G. Road,Trinity Circle,37685,20,1.5,100,100,1,125.37,41.47736577,60.21655973,87.40356954,88,Windy,No
4/20/2040,M.G. Road,Anil Kumble Circle,46879,27.29146645,1.5,100,100,1,143.758,74.34193056,96.00088052,92.61643574,108,Fog,No
4/21/2040,Jayanagar,Jayanagar 4th Block,28077,43.89435573,1.5,100,100,2,106.154,23.38572657,99.75805544,89.37182605,86,Clear,No
4/22/2040,Hebbal,Hebbal Flyover,35241,44.62854176,1.5,100,100,2,120.482,70.03769008,89.38159037,86.06150814,104,Overcast,No
